"CUSEC","army","army_noHQ","army_nb","army_nb10","army_nb5","army_nb2","army_noHQ_nb","army_noHQ_nb10","army_noHQ_nb5","army_noHQ_nb2"
"4906601001",0,0,0,0,0,0,0,0,0,0
"4908401001",0,0,0,0,0,0,0,0,0,0
"4908601001",0,0,0,0,0,0,0,0,0,0
"4902601001",0,0,0,0,0,0,0,0,0,0
"4905201001",0,0,0,0,0,0,0,0,0,0
"4905401001",0,0,0,0,0,0,0,0,0,0
"4905901001",0,0,0,0,0,0,0,0,0,0
"4906201001",0,0,0,0,0,0,0,0,0,0
"4908701001",0,0,0,0,0,0,0,0,0,0
"4903801001",0,0,0,0,0,0,0,0,0,0
"4905501001",0,0,0,0,0,0,0,0,0,0
"4905801001",0,0,0,0,0,0,0,0,0,0
"4907601001",0,0,0,0,0,0,0,0,0,0
"4907701001",0,0,0,0,0,0,0,0,0,0
"4909401001",0,0,0,0,0,0,0,0,0,0
"4906301001",0,0,0,0,0,0,0,0,0,0
"4906901001",0,0,0,0,0,0,0,0,0,0
"4908001001",0,0,0,0,0,0,0,0,0,0
"4909101001",0,0,0,0,0,0,0,0,0,0
"4909801001",0,0,0,0,0,0,0,0,0,0
"4905601001",0,0,0,0,0,0,0,0,0,0
"4905701001",0,0,0,0,0,0,0,0,0,0
"4907801001",0,0,0,0,0,0,0,0,0,0
"4907901001",0,0,0,0,0,0,0,0,0,0
"4909201001",0,0,0,0,0,0,0,0,0,0
"4909301001",0,0,0,0,0,0,0,0,0,0
"4911101001",0,0,0,0,0,0,0,0,0,0
"4909501001",0,0,0,0,0,0,0,0,0,0
"4911001001",0,0,0,0,0,0,0,0,0,0
"4911301001",0,0,0,0,0,0,0,0,0,0
"4912701001",0,0,0,0,0,0,0,0,0,0
"4912701002",0,0,0,0,0,0,0,0,0,0
"4911201001",0,0,0,0,0,0,0,0,0,0
"4912801001",0,0,0,0,0,0,0,0,0,0
"4912901001",0,0,0,0,0,0,0,0,0,0
"4914301001",0,0,0,0,0,0,0,0,0,0
"4914501001",0,0,0,0,0,0,0,0,0,0
"4910501001",0,0,0,0,0,0,0,0,0,0
"4911701001",0,0,0,0,0,0,0,0,0,0
"4912401001",0,0,0,0,0,0,0,0,0,0
"4913001001",0,0,0,0,0,0,0,0,0,0
"4914201001",0,0,0,0,0,0,0,0,0,0
"4915001001",0,0,0,0,0,0,0,0,0,0
"4910701001",0,0,0,0,0,0,0,0,0,0
"4910901001",0,0,0,0,0,0,0,0,0,0
"4911401001",0,0,0,0,0,0,0,0,0,0
"4911601001",0,0,0,0,0,0,0,0,0,0
"4913801001",0,0,0,0,0,0,0,0,0,0
"4914101001",0,0,0,0,0,0,0,0,0,0
"4906502001",0,0,0,0,0,0,0,0,0,0
"4908301001",0,0,0,0,0,0,0,0,0,0
"4908501001",0,0,0,0,0,0,0,0,0,0
"4910101001",0,0,0,0,0,0,0,0,0,0
"4910301001",0,0,0,0,0,0,0,0,0,0
"4911901001",0,0,0,0,0,0,0,0,0,0
"4912101001",0,0,0,0,0,0,0,0,0,0
"4913501001",0,0,0,0,0,0,0,0,0,0
"4913701001",0,0,0,0,0,0,0,0,0,0
"4915401001",0,0,0,0,0,0,0,0,0,0
"4915601001",0,0,0,0,0,0,0,0,0,0
"4909001001",0,0,0,0,0,0,0,0,0,0
"4909701001",0,0,0,0,0,0,0,0,0,0
"4909901001",0,0,0,0,0,0,0,0,0,0
"4912301001",0,0,0,0,0,0,0,0,0,0
"4912501001",0,0,0,0,0,0,0,0,0,0
"4913101001",0,0,0,0,0,0,0,0,0,0
"4913301001",0,0,0,0,0,0,0,0,0,0
"4910201001",0,0,0,0,0,0,0,0,0,0
"4910401001",0,0,0,0,0,0,0,0,0,0
"4911801001",0,0,0,0,0,0,0,0,0,0
"4912001001",0,0,0,0,0,0,0,0,0,0
"4912201001",0,0,0,0,0,0,0,0,0,0
"4913401001",0,0,0,0,0,0,0,0,0,0
"4914601001",0,0,0,0,0,0,0,0,0,0
"4914701001",0,0,0,0,0,0,0,0,0,0
"4916201001",0,0,0,0,0,0,0,0,0,0
"4916501001",0,0,0,0,0,0,0,0,0,0
"4917901001",0,0,0,0,0,0,0,0,0,0
"4914901001",0,0,0,0,0,0,0,0,0,0
"4915101001",0,0,0,0,0,0,0,0,0,0
"4917501001",0,0,0,0,0,0,0,0,0,0
"4917701001",0,0,0,0,0,0,0,0,0,0
"4918501001",0,0,0,0,0,0,0,0,0,0
"4913601001",0,0,0,0,0,0,0,0,0,0
"4915301001",0,0,0,0,0,0,0,0,0,0
"4915501001",0,0,0,0,0,0,0,0,0,0
"4917101001",0,0,0,0,0,0,0,0,0,0
"4917301001",0,0,0,0,0,0,0,0,0,0
"4918901001",0,0,0,0,0,0,0,0,0,0
"4906101001",0,0,0,0,0,0,0,0,0,0
"4906701001",0,0,0,0,0,0,0,0,0,0
"4907501001",0,0,0,0,0,0,0,0,0,0
"4908102001",0,0,0,0,0,0,0,0,0,0
"4908801001",0,0,0,0,0,0,0,0,0,0
"4909601001",0,0,0,0,0,0,0,0,0,0
"4910001001",0,0,0,0,0,0,0,0,0,0
"4910801001",0,0,0,0,0,0,0,0,0,0
"4911501001",0,0,0,0,0,0,0,0,0,0
"4912601001",0,0,0,0,0,0,0,0,0,0
"4913201001",0,0,0,0,0,0,0,0,0,0
"4913901001",0,0,0,0,0,0,0,0,0,0
"4915801001",0,0,0,0,0,0,0,0,0,0
"4916001001",0,0,0,0,0,0,0,0,0,0
"4916601001",0,0,0,0,0,0,0,0,0,0
"4916801001",0,0,0,0,0,0,0,0,0,0
"4917001001",0,0,0,0,0,0,0,0,0,0
"4919201001",0,0,0,0,0,0,0,0,0,0
"4919401001",0,0,0,0,0,0,0,0,0,0
"4914801001",0,0,0,0,0,0,0,0,0,0
"4916301001",0,0,0,0,0,0,0,0,0,0
"4916401001",0,0,0,0,0,0,0,0,0,0
"4918101001",0,0,0,0,0,0,0,0,0,0
"4918301001",0,0,0,0,0,0,0,0,0,0
"4920001001",0,0,0,0,0,0,0,0,0,0
"4915701001",0,0,0,0,0,0,0,0,0,0
"4916901001",0,0,0,0,0,0,0,0,0,0
"4917601001",0,0,0,0,0,0,0,0,0,0
"4918401001",0,0,0,0,0,0,0,0,0,0
"4919701001",0,0,0,0,0,0,0,0,0,0
"4920501001",0,0,0,0,0,0,0,0,0,0
"4917201001",0,0,0,0,0,0,0,0,0,0
"4917401001",0,0,0,0,0,0,0,0,0,0
"4918801001",0,0,0,0,0,0,0,0,0,0
"4919001001",0,0,0,0,0,0,0,0,0,0
"4920801001",0,0,0,0,0,0,0,0,0,0
"4921001001",0,0,0,0,0,0,0,0,0,0
"4920301001",0,0,0,0,0,0,0,0,0,0
"4921902002",0,0,0,0,0,0,0,0,0,0
"4921902003",0,0,0,0,0,0,0,0,0,0
"4918701001",0,0,0,0,0,0,0,0,0,0
"4921901001",0,0,0,0,0,0,0,0,0,0
"4921901003",0,0,0,0,0,0,0,0,0,0
"4921903001",0,0,0,0,0,0,0,0,0,0
"4918001001",0,0,0,0,0,0,0,0,0,0
"4920101001",0,0,0,0,0,0,0,0,0,0
"4920201001",0,0,0,0,0,0,0,0,0,0
"4921902001",0,0,0,0,0,0,0,0,0,0
"4921902004",0,0,0,0,0,0,0,0,0,0
"4923201001",0,0,0,0,0,0,0,0,0,0
"4923301001",0,0,0,0,0,0,0,0,0,0
"4919901001",0,0,0,0,0,0,0,0,0,0
"4920401001",0,0,0,0,0,0,0,0,0,0
"4920601001",0,0,0,0,0,0,0,0,0,0
"4922801001",0,0,0,0,0,0,0,0,0,0
"4923001001",0,0,0,0,0,0,0,0,0,0
"4923701001",0,0,0,0,0,0,0,0,0,0
"4915201001",0,0,0,0,0,0,0,0,0,0
"4915901001",0,0,0,0,0,0,0,0,0,0
"4916701001",0,0,0,0,0,0,0,0,0,0
"4917801001",0,0,0,0,0,0,0,0,0,0
"4919101001",0,0,0,0,0,0,0,0,0,0
"4920901001",0,0,0,0,0,0,0,0,0,0
"4921401001",0,0,0,0,0,0,0,0,0,0
"4922501001",0,0,0,0,0,0,0,0,0,0
"4922701001",0,0,0,0,0,0,0,0,0,0
"4924001001",0,0,0,0,0,0,0,0,0,0
"4922101001",0,0,0,0,0,0,0,0,0,0
"4922301001",0,0,0,0,0,0,0,0,0,0
"4924601001",0,0,0,0,0,0,0,0,0,0
"4924801001",0,0,0,0,0,0,0,0,0,0
"4925201001",0,0,0,0,0,0,0,0,0,0
"4921601001",0,0,0,0,0,0,0,0,0,0
"4922201001",0,0,0,0,0,0,0,0,0,0
"4922901001",0,0,0,0,0,0,0,0,0,0
"4923601001",0,0,0,0,0,0,0,0,0,0
"4924701001",0,0,0,0,0,0,0,0,0,0
"4925501001",0,0,0,0,0,0,0,0,0,0
"4923401001",0,0,0,0,0,0,0,0,0,0
"4923501001",0,0,0,0,0,0,0,0,0,0
"4924901001",0,0,0,0,0,0,0,0,0,0
"4925101001",0,0,0,0,0,0,0,0,0,0
"4926701001",0,0,0,0,0,0,0,0,0,0
"4925001001",0,0,0,0,0,0,0,0,0,0
"4925002001",0,0,0,0,0,0,0,0,0,0
"4926601001",0,0,0,0,0,0,0,0,0,0
"4926901001",0,0,0,0,0,0,0,0,0,0
"4922401001",0,0,0,0,0,0,0,0,0,0
"4922601001",0,0,0,0,0,0,0,0,0,0
"4924101001",0,0,0,0,0,0,0,0,0,0
"4924301001",0,0,0,0,0,0,0,0,0,0
"4925901001",0,0,0,0,0,0,0,0,0,0
"4926101001",0,0,0,0,0,0,0,0,0,0
"4927501003",0,0,0,0,0,0,0,0,0,0
"4918601001",0,0,0,0,0,0,0,0,0,0
"4919301001",0,0,0,0,0,0,0,0,0,0
"4920701001",0,0,0,0,0,0,0,0,0,0
"4921901002",0,0,0,0,0,0,0,0,0,0
"4922001001",0,0,0,0,0,0,0,0,0,0
"4923101001",0,0,0,0,0,0,0,0,0,0
"4924201001",0,0,0,0,0,0,0,0,0,0
"4924401001",0,0,0,0,0,0,0,0,0,0
"4925801001",0,0,0,0,0,0,0,0,0,0
"4926001001",0,0,0,0,0,0,0,0,0,0
"4927501002",0,0,0,0,0,0,0,0,0,0
"4927501004",0,0,0,0,0,0,0,0,0,0
"4927502004",0,0,0,0,0,0,0,0,0,0
"4925601001",0,0,0,0,0,0,0,0,0,0
"4927501006",0,0,0,0,0,0,0,0,0,0
"4927501008",0,0,0,0,0,0,0,0,0,0
"4927501015",0,0,0,0,0,0,0,0,0,0
"4927502002",0,0,0,0,0,0,0,0,0,0
"4927504004",0,0,0,0,0,0,0,0,0,0
"4923901001",0,0,0,0,0,0,0,0,0,0
"4926301001",0,0,0,0,0,0,0,0,0,0
"4926501001",0,0,0,0,0,0,0,0,0,0
"4927201001",0,0,0,0,0,0,0,0,0,0
"4927501001",0,0,0,0,0,0,0,0,0,0
"4927502009",0,0,0,0,0,0,0,0,0,0
"4927502011",0,0,0,0,0,0,0,0,0,0
"4927502016",0,0,0,0,0,0,0,0,0,0
"4927505001",0,0,0,0,0,0,0,0,0,0
"4927505009",0,0,0,0,0,0,0,0,0,0
"5000201001",0,0,0,0,0,0,0,0,0,0
"5002201001",0,0,0,0,0,0,0,0,0,0
"5002401001",0,0,0,0,0,0,0,0,0,0
"4927502006",0,0,0,0,0,0,0,0,0,0
"4927503004",0,0,0,0,0,0,0,0,0,0
"4927504002",0,0,0,0,0,0,0,0,0,0
"5000401001",0,0,0,0,0,0,0,0,0,0
"5000601001",0,0,0,0,0,0,0,0,0,0
"5001801001",0,0,0,0,0,0,0,0,0,0
"4927001001",0,0,0,0,0,0,0,0,0,0
"4927501010",0,0,0,0,0,0,0,0,0,0
"4927501011",0,0,0,0,0,0,0,0,0,0
"4927502013",0,0,0,0,0,0,0,0,0,0
"4927502014",0,0,0,0,0,0,0,0,0,0
"4927505006",0,0,0,0,0,0,0,0,0,0
"4927505007",0,0,0,0,0,0,0,0,0,0
"5000801004",0,0,0,0,0,0,0,0,0,0
"4927503001",0,0,0,0,0,0,0,0,0,0
"5000701001",0,0,0,0,0,0,0,0,0,0
"5000801002",0,0,0,0,0,0,0,0,0,0
"5001301001",0,0,0,0,0,0,0,0,0,0
"5001501001",0,0,0,0,0,0,0,0,0,0
"5003601001",0,0,0,0,0,0,0,0,0,0
"5003801001",0,0,0,0,0,0,0,0,0,0
"5000901001",0,0,0,0,0,0,0,0,0,0
"5002501002",0,0,0,1,0,0,0,1,0,0
"5002502001",0,0,0,0,0,0,0,0,0,0
"4926801001",0,0,0,0,0,0,0,0,0,0
"4927501012",0,0,0,0,0,0,0,0,0,0
"4927501013",0,0,0,0,0,0,0,0,0,0
"4927502012",0,0,0,0,0,0,0,0,0,0
"4927502015",0,0,0,0,0,0,0,0,0,0
"4927505004",0,0,0,0,0,0,0,0,0,0
"4927505005",0,0,0,0,0,0,0,0,0,0
"4927501005",0,0,0,0,0,0,0,0,0,0
"4927502003",0,0,0,0,0,0,0,0,0,0
"4927502005",0,0,0,0,0,0,0,0,0,0
"4927502007",0,0,0,0,0,0,0,0,0,0
"4927503003",0,0,0,0,0,0,0,0,0,0
"4927504001",0,0,0,0,0,0,0,0,0,0
"5000301001",0,0,0,0,0,0,0,0,0,0
"4926201001",0,0,0,0,0,0,0,0,0,0
"4927301001",0,0,0,0,0,0,0,0,0,0
"4927501007",0,0,0,0,0,0,0,0,0,0
"4927501014",0,0,0,0,0,0,0,0,0,0
"4927502010",0,0,0,0,0,0,0,0,0,0
"4927502017",0,0,0,0,0,0,0,0,0,0
"4927504003",0,0,0,0,0,0,0,0,0,0
"4927505003",0,0,0,0,0,0,0,0,0,0
"5000101001",0,0,0,0,0,0,0,0,0,0
"5000801001",0,0,1,0,0,0,1,0,0,0
"5001201001",0,0,0,0,0,0,0,0,0,0
"5001601001",0,0,0,0,0,0,0,0,0,0
"4923801001",0,0,0,0,0,0,0,0,0,0
"4924501001",0,0,0,0,0,0,0,0,0,0
"4925701001",0,0,0,0,0,0,0,0,0,0
"4926401001",0,0,0,0,0,0,0,0,0,0
"4927101001",0,0,0,0,0,0,0,0,0,0
"5001001001",0,0,0,0,0,0,0,0,0,0
"5001101001",0,0,0,0,0,0,0,0,0,0
"5002501001",0,0,0,0,0,0,0,0,0,0
"5002601001",0,0,0,1,0,0,0,1,0,0
"5004001001",0,0,0,0,0,0,0,0,0,0
"5004101001",0,0,0,0,0,0,0,0,0,0
"4927501009",0,0,0,0,0,0,0,0,0,0
"4927502001",0,0,0,0,0,0,0,0,0,0
"4927502008",0,0,0,0,0,0,0,0,0,0
"4927503002",0,0,0,0,0,0,0,0,0,0
"4927504005",0,0,0,0,0,0,0,0,0,0
"4927505008",0,0,0,0,0,0,0,0,0,0
"5000801003",0,0,0,0,0,0,0,0,0,0
"5001401001",0,0,0,0,0,0,0,0,0,0
"5002001001",0,0,0,0,0,0,0,0,0,0
"5003101001",0,0,0,0,0,0,0,0,0,0
"5003301001",0,0,0,0,0,0,0,0,0,0
"5003501001",0,0,0,0,0,0,0,0,0,0
"5004701001",0,0,0,0,0,0,0,0,0,0
"5000501001",0,0,0,0,0,0,0,0,0,0
"5001901001",0,0,0,0,0,0,0,0,0,0
"5003201001",0,0,0,0,0,0,0,0,0,0
"5003401001",0,0,0,0,0,0,0,0,0,0
"5004801001",0,0,0,0,0,0,0,0,0,0
"5002301001",0,0,0,0,0,0,0,0,0,0
"5002801001",0,0,0,0,0,0,0,0,0,0
"5003901001",0,0,0,0,0,0,0,0,0,0
"5004501002",0,0,0,0,0,0,0,0,0,0
"5005301001",0,0,0,0,0,0,0,0,0,0
"5002101001",0,0,0,0,0,0,0,0,0,0
"5003001001",0,0,0,0,0,0,0,0,0,0
"5003701001",0,0,0,0,0,0,0,0,0,0
"5004401001",0,0,1,1,0,0,1,1,0,0
"5005501001",0,0,0,0,0,0,0,0,0,0
"5004201001",0,0,0,0,0,0,0,0,0,0
"5004301001",0,0,1,1,0,0,1,1,0,0
"5005502001",0,0,0,0,0,0,0,0,0,0
"5002701001",0,0,0,0,0,0,0,0,0,0
"5002901001",0,0,0,0,0,0,0,0,0,0
"5005201001",0,0,0,0,0,0,0,0,0,0
"5005401001",0,0,0,0,0,0,0,0,0,0
"5006001001",0,0,0,0,0,0,0,0,0,0
"5006201001",0,0,0,0,0,0,0,0,0,0
"5004501001",0,0,0,0,0,0,0,0,0,0
"5004601001",0,0,1,1,0,0,1,1,0,0
"5006701002",0,0,0,1,0,0,0,1,0,0
"5006701004",0,0,1,1,0,0,1,1,0,0
"5005101001",0,0,0,0,0,0,0,0,0,0
"5006501001",0,0,0,0,0,0,0,0,0,0
"5006703002",0,0,1,1,0,0,1,1,0,0
"5006801001",0,0,0,0,0,0,0,0,0,0
"5006901001",0,0,0,0,0,0,0,0,0,0
"5006101001",0,0,0,0,0,0,0,0,0,0
"5006701001",0,0,0,0,0,0,0,0,0,0
"5006703001",0,0,1,1,0,0,1,1,0,0
"5007101001",0,0,0,0,0,0,0,0,0,0
"5005601001",0,0,0,0,0,0,0,0,0,0
"5005901001",0,0,0,0,0,0,0,0,0,0
"5006701006",0,0,0,1,0,0,0,1,0,0
"5006702001",0,0,0,1,0,0,0,1,0,0
"5007402001",0,0,0,0,0,0,0,0,0,0
"5007403001",0,0,0,0,0,0,0,0,0,0
"5006301001",0,0,0,0,0,0,0,0,0,0
"5006701003",0,0,0,1,0,0,0,1,0,0
"5006702004",0,0,1,1,0,0,1,1,0,0
"5007301001",0,0,0,0,0,0,0,0,0,0
"5007404002",0,0,0,0,0,0,0,0,0,0
"5005001001",0,0,0,0,0,0,0,0,0,0
"5006401001",0,0,0,0,0,0,0,0,0,0
"5006601001",0,0,0,0,0,0,0,0,0,0
"5006801002",0,0,0,0,0,0,0,0,0,0
"5007701001",0,0,1,0,0,0,1,0,0,0
"5006702003",1,1,1,1,0,0,1,1,0,0
"5006702005",0,0,1,1,0,0,1,1,0,0
"5008001001",0,0,0,0,0,0,0,0,0,0
"5005701001",0,0,0,0,0,0,0,0,0,0
"5005801001",0,0,0,0,0,0,0,0,0,0
"5006701005",0,0,0,1,0,0,0,1,0,0
"5006702002",0,0,0,1,0,0,0,1,0,0
"5007302001",0,0,0,0,0,0,0,0,0,0
"5007401001",0,0,0,0,0,0,0,0,0,0
"5008601001",0,0,0,0,0,0,0,0,0,0
"5007001001",0,0,0,0,0,0,0,0,0,0
"5007201001",0,0,0,0,0,0,0,0,0,0
"5007404001",0,0,0,0,0,0,0,0,0,0
"5007501001",0,0,0,0,0,0,0,0,0,0
"5009301001",0,0,1,1,0,0,1,1,0,0
"5008101001",0,0,0,0,0,0,0,0,0,0
"5008901004",0,0,0,1,0,0,0,1,0,0
"5009401001",0,0,0,0,0,0,0,0,0,0
"5009501007",0,0,0,0,0,0,0,0,0,0
"5009901002",0,0,0,0,0,0,0,0,0,0
"5010501001",0,0,0,0,0,0,0,0,0,0
"5008201001",0,0,0,0,0,0,0,0,0,0
"5008401001",0,0,0,0,0,0,0,0,0,0
"5008901001",0,0,0,1,0,0,0,1,0,0
"5008901003",0,0,0,1,0,0,0,1,0,0
"5009601001",0,0,0,0,0,0,0,0,0,0
"5011301001",0,0,0,0,0,0,0,0,0,0
"5012201001",0,0,0,0,0,0,0,0,0,0
"5012901001",0,0,0,0,0,0,0,0,0,0
"5013601001",0,0,0,0,0,0,0,0,0,0
"5009901001",0,0,0,0,0,0,0,0,0,0
"5010401001",0,0,0,0,0,0,0,0,0,0
"5010601001",0,0,0,0,0,0,0,0,0,0
"5012801001",0,0,0,0,0,0,0,0,0,0
"5013001001",0,0,0,0,0,0,0,0,0,0
"5013701001",0,0,0,0,0,0,0,0,0,0
"5013901001",0,0,0,0,0,0,0,0,0,0
"5009402001",0,0,0,0,0,0,0,0,0,0
"5009501005",0,0,0,0,0,0,0,0,0,0
"5009502001",0,0,0,0,0,0,0,0,0,0
"5009502003",0,0,0,0,0,0,0,0,0,0
"5011401001",0,0,0,0,0,0,0,0,0,0
"5011501002",0,0,0,0,0,0,0,0,0,0
"5007403002",0,0,0,0,0,0,0,0,0,0
"5008301001",0,0,0,0,0,0,0,0,0,0
"5008901002",0,0,0,1,0,0,0,1,0,0
"5009201001",0,0,0,0,0,0,0,0,0,0
"5009502002",0,0,0,0,0,0,0,0,0,0
"5009801001",0,0,0,0,0,0,0,0,0,0
"5010201001",0,0,0,0,0,0,0,0,0,0
"5007601001",0,0,0,0,0,0,0,0,0,0
"5007801001",0,0,0,0,0,0,0,0,0,0
"5009001001",0,0,0,0,0,0,0,0,0,0
"5009502004",0,0,0,0,0,0,0,0,0,0
"5009502007",0,0,0,0,0,0,0,0,0,0
"5010801001",0,0,0,0,0,0,0,0,0,0
"5011001001",1,1,1,1,0,0,1,1,0,0
"5012401001",0,0,0,0,0,0,0,0,0,0
"5012601001",0,0,0,0,0,0,0,0,0,0
"5011501001",0,0,0,0,0,0,0,0,0,0
"5012001001",0,0,0,0,0,0,0,0,0,0
"5012601002",0,0,0,0,0,0,0,0,0,0
"5013801001",0,0,0,0,0,0,0,0,0,0
"5014601001",0,0,0,0,0,0,0,0,0,0
"5007901001",0,0,0,0,0,0,0,0,0,0
"5008901006",0,0,0,1,0,0,0,1,0,0
"5009101001",0,0,0,0,0,0,0,0,0,0
"5009502006",0,0,0,0,0,0,0,0,0,0
"5009502008",0,0,0,0,0,0,0,0,0,0
"5010901001",0,0,0,0,0,0,0,0,0,0
"5008501001",0,0,0,0,0,0,0,0,0,0
"5008801001",0,0,0,0,0,0,0,0,0,0
"5009501002",0,0,0,0,0,0,0,0,0,0
"5009501003",0,0,0,0,0,0,0,0,0,0
"5010001001",0,0,0,0,0,0,0,0,0,0
"5010101001",0,0,0,0,0,0,0,0,0,0
"5011601001",0,0,0,0,0,0,0,0,0,0
"5011802001",0,0,0,0,0,0,0,0,0,0
"5013301001",0,0,0,0,0,0,0,0,0,0
"5015101001",0,0,0,0,0,0,0,0,0,0
"5008701001",0,0,0,0,0,0,0,0,0,0
"5009501001",0,0,0,0,0,0,0,0,0,0
"5009501004",0,0,0,0,0,0,0,0,0,0
"5009902001",0,0,0,0,0,0,0,0,0,0
"5009903001",0,0,0,0,0,0,0,0,0,0
"5011701001",0,0,0,0,0,0,0,0,0,0
"5011801001",0,0,0,0,0,0,0,0,0,0
"5013101001",0,0,0,0,0,0,0,0,0,0
"5013401001",0,0,0,0,0,0,0,0,0,0
"5013501001",0,0,0,0,0,0,0,0,0,0
"5014901001",0,0,0,0,0,0,0,0,0,0
"5015001001",0,0,0,0,0,0,0,0,0,0
"5011901001",0,0,0,0,0,0,0,0,0,0
"5012101001",0,0,0,0,0,0,0,0,0,0
"5014401001",0,0,0,0,0,0,0,0,0,0
"5014701001",0,0,0,0,0,0,0,0,0,0
"5015301001",0,0,0,0,0,0,0,0,0,0
"5011101001",0,0,0,0,0,0,0,0,0,0
"5012501001",0,0,0,0,0,0,0,0,0,0
"5014001001",0,0,0,0,0,0,0,0,0,0
"5014201001",0,0,0,0,0,0,0,0,0,0
"5015701001",0,0,0,0,0,0,0,0,0,0
"5014801001",0,0,0,0,0,0,0,0,0,0
"5015401001",0,0,0,0,0,0,0,0,0,0
"5016101001",0,0,0,0,0,0,0,0,0,0
"5014101001",0,0,0,0,0,0,0,0,0,0
"5014301001",0,0,0,0,0,0,0,0,0,0
"5015601001",0,0,0,0,0,0,0,0,0,0
"5015901001",0,0,0,0,0,0,0,0,0,0
"5016002001",0,0,0,0,0,0,0,0,0,0
"5017101001",0,0,0,0,0,0,0,0,0,0
"5016001001",0,0,0,0,0,0,0,0,0,0
"5017201001",0,0,0,0,0,0,0,0,0,0
"5017401001",0,0,0,0,0,0,0,0,0,0
"5015201001",0,0,0,0,0,0,0,0,0,0
"5016401001",0,0,0,0,0,0,0,0,0,0
"5016601001",0,0,0,0,0,0,0,0,0,0
"5018001001",0,0,0,0,0,0,0,0,0,0
"5016501001",0,0,0,0,0,0,0,0,0,0
"5016502001",0,0,0,0,0,0,0,0,0,0
"5018201001",0,0,1,0,0,0,1,0,0,0
"5015501001",0,0,0,0,0,0,0,0,0,0
"5017601001",0,0,0,0,0,0,0,0,0,0
"5017801001",0,0,0,0,0,0,0,0,0,0
"5018301001",0,0,0,0,0,0,0,0,0,0
"5018501001",0,0,0,0,0,0,0,0,0,0
"5016201001",0,0,0,0,0,0,0,0,0,0
"5016701001",0,0,0,0,0,0,0,0,0,0
"5016901001",0,0,0,0,0,0,0,0,0,0
"5019001001",0,0,0,0,0,0,0,0,0,0
"5018101001",0,0,0,0,0,0,0,0,0,0
"5019601001",0,0,0,0,0,0,0,0,0,0
"5019701001",0,0,0,0,0,0,0,0,0,0
"5020901001",0,0,1,1,0,0,1,1,0,0
"5019201001",0,0,0,0,0,0,0,0,0,0
"5019901001",0,0,0,0,0,0,0,0,0,0
"5020101001",0,0,0,0,0,0,0,0,0,0
"5022101001",0,0,0,0,0,0,0,0,0,0
"5022701001",0,0,0,0,0,0,0,0,0,0
"5022901001",0,0,0,0,0,0,0,0,0,0
"5021101001",0,0,0,0,0,0,0,0,0,0
"5022201002",0,0,0,0,0,0,0,0,0,0
"5022301001",0,0,0,0,0,0,0,0,0,0
"5023801001",0,0,0,0,0,0,0,0,0,0
"5023901001",0,0,0,0,0,0,0,0,0,0
"5017001001",0,0,0,0,0,0,0,0,0,0
"5017701001",0,0,0,0,0,0,0,0,0,0
"5020001001",0,0,0,0,0,0,0,0,0,0
"5020601001",0,0,0,0,0,0,0,0,0,0
"5019401001",0,0,0,0,0,0,0,0,0,0
"5019501001",0,0,0,0,0,0,0,0,0,0
"5020901002",0,0,0,1,0,0,0,1,0,0
"5021001001",0,0,0,0,0,0,0,0,0,0
"5018701001",0,0,0,0,0,0,0,0,0,0
"5018901001",0,0,0,0,0,0,0,0,0,0
"5020401001",0,0,0,0,0,0,0,0,0,0
"5020501001",0,0,0,0,0,0,0,0,0,0
"5022401001",0,0,0,0,0,0,0,0,0,0
"5022501001",0,0,0,0,0,0,0,0,0,0
"5023601001",0,0,1,1,0,0,1,1,0,0
"5023701001",0,0,0,0,0,0,0,0,0,0
"5025001001",0,0,0,0,0,0,0,0,0,0
"5025101003",0,0,0,0,0,0,0,0,0,0
"5025101008",0,0,0,0,0,0,0,0,0,0
"5024001001",0,0,0,0,0,0,0,0,0,0
"5025101005",0,0,0,0,0,0,0,0,0,0
"5021601001",0,0,0,0,0,0,0,0,0,0
"5021801001",0,0,0,0,0,0,0,0,0,0
"5023001001",0,0,0,0,0,0,0,0,0,0
"5023101001",0,0,0,0,0,0,0,0,0,0
"5024501001",0,0,0,0,0,0,0,0,0,0
"5021501001",0,0,0,0,0,0,0,0,0,0
"5022001001",0,0,0,0,0,0,0,0,0,0
"5022501002",0,0,0,0,0,0,0,0,0,0
"5023501002",0,0,0,0,0,0,0,0,0,0
"5017301001",0,0,0,0,0,0,0,0,0,0
"5018601001",0,0,0,0,0,0,0,0,0,0
"5018801001",0,0,0,0,0,0,0,0,0,0
"5020401002",0,0,0,0,0,0,0,0,0,0
"5021701001",0,0,0,0,0,0,0,0,0,0
"5021901001",0,0,0,0,0,0,0,0,0,0
"5023002001",0,0,0,0,0,0,0,0,0,0
"5020701001",0,0,0,0,0,0,0,0,0,0
"5020801002",0,0,0,0,0,0,0,0,0,0
"5021201001",0,0,0,0,0,0,0,0,0,0
"5023201001",0,0,0,0,0,0,0,0,0,0
"5024601001",0,0,0,0,0,0,0,0,0,0
"5024801001",0,0,0,0,0,0,0,0,0,0
"5025204001",0,0,1,0,0,0,1,0,0,0
"5021401001",0,0,0,0,0,0,0,0,0,0
"5023301001",0,0,0,0,0,0,0,0,0,0
"5023501001",0,0,0,0,0,0,0,0,0,0
"5024101001",0,0,1,1,0,0,1,1,0,0
